case_id,activity,timestamp,part_desc
Case 70,Turning & Milling - Machine 9,2012-02-29 16:01:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-02-29 17:20:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-03-01 10:47:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-03-01 15:44:00,Spindle
Case 70,Turning & Milling Q.C.,2012-03-04 15:50:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-03-04 23:37:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-03-05 06:55:00,Spindle
Case 70,Fix EDM,2012-03-05 02:00:00,Spindle
Case 70,Turning & Milling Q.C.,2012-03-05 16:05:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-03-05 15:55:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-03-06 02:39:00,Spindle
Case 70,Turning & Milling Q.C.,2012-03-06 01:15:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-03-06 06:00:00,Spindle
Case 70,Turning & Milling Q.C.,2012-03-06 15:04:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-03-06 08:40:00,Spindle
Case 70,Turning & Milling Q.C.,2012-03-06 14:00:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-03-07 03:37:00,Spindle
Case 70,Fix EDM,2012-03-07 05:00:00,Spindle
Case 70,Turning & Milling Q.C.,2012-03-07 07:25:00,Spindle
Case 70,Turning & Milling - Machine 8,2012-03-19 20:00:00,Spindle
Case 70,Turning & Milling - Machine 8,2012-03-20 18:30:00,Spindle
Case 70,Turning & Milling Q.C.,2012-03-20 11:35:00,Spindle
Case 70,Turning & Milling - Machine 8,2012-03-20 23:50:00,Spindle
Case 70,Turning & Milling - Machine 8,2012-03-21 15:37:00,Spindle
Case 70,Turning & Milling Q.C.,2012-03-21 10:56:00,Spindle
Case 70,Turning & Milling - Machine 8,2012-03-22 06:44:00,Spindle
Case 70,Turning & Milling - Machine 8,2012-03-22 12:42:00,Spindle
Case 70,Turning Q.C.,2012-03-22 10:30:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-03-22 17:47:00,Spindle
Case 70,Turning & Milling - Machine 8,2012-03-22 20:06:00,Spindle
Case 70,Turning & Milling - Machine 8,2012-03-22 21:26:00,Spindle
Case 70,Turning & Milling - Machine 8,2012-03-23 06:47:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-03-24 08:06:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-03-24 12:05:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-03-24 15:51:00,Spindle
Case 70,Turning Q.C.,2012-03-25 09:00:00,Spindle
Case 70,Turning & Milling - Machine 8,2012-03-25 15:51:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-03-25 23:48:00,Spindle
Case 70,Turning & Milling Q.C.,2012-03-26 09:53:00,Spindle
Case 70,Fix EDM,2012-03-26 10:30:00,Spindle
Case 70,Turning Q.C.,2012-03-26 18:04:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-03-26 23:46:00,Spindle
Case 70,Grinding Rework - Machine 12,2012-03-26 23:00:00,Spindle
Case 70,Turning & Milling - Machine 8,2012-03-27 02:29:00,Spindle
Case 70,Turning Q.C.,2012-03-27 11:01:00,Spindle
Case 70,Turning & Milling - Machine 8,2012-03-27 09:30:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-03-27 15:30:00,Spindle
Case 70,Turning & Milling - Machine 8,2012-03-28 00:04:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-03-28 15:32:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-03-29 00:54:00,Spindle
Case 70,Turning & Milling - Machine 8,2012-03-29 02:23:00,Spindle
Case 70,Turning & Milling - Machine 8,2012-03-29 15:00:00,Spindle
Case 70,Turning & Milling - Machine 9,2012-03-29 08:21:00,Spindle
Case 70,Turning Q.C.,2012-03-29 15:32:00,Spindle
Case 70,Turning & Milling - Machine 8,2012-03-30 00:47:00,Spindle
Case 70,Turning Q.C.,2012-03-30 07:40:00,Spindle
Case 71,Turning & Milling - Machine 10,2012-03-15 12:26:00,Spur Gear
Case 71,Turning & Milling - Machine 10,2012-03-15 15:43:00,Spur Gear
Case 71,Packing,2012-03-22 01:00:00,Spur Gear
Case 71,Turning Q.C.,2012-03-22 09:47:00,Spur Gear
Case 71,Laser Marking - Machine 7,2012-03-22 11:00:00,Spur Gear
Case 71,Flat Grinding - Machine 11,2012-03-22 14:50:00,Spur Gear
Case 71,Final Inspection Q.C.,2012-03-22 16:06:00,Spur Gear
Case 72,Turning & Milling - Machine 8,2012-02-06 17:22:00,Spur Gear
Case 72,Turning & Milling - Machine 8,2012-02-06 18:09:00,Spur Gear
Case 72,Turning & Milling Q.C.,2012-02-07 09:50:00,Spur Gear
Case 72,Flat Grinding - Machine 11,2012-02-12 01:15:00,Spur Gear
Case 72,Flat Grinding - Machine 11,2012-02-12 10:47:00,Spur Gear
Case 72,Laser Marking - Machine 7,2012-02-12 14:13:00,Spur Gear
Case 72,Flat Grinding - Machine 11,2012-02-12 15:27:00,Spur Gear
Case 72,Packing,2012-02-14 01:00:00,Spur Gear
Case 72,Packing,2012-02-14 01:00:00,Spur Gear
Case 72,Final Inspection Q.C.,2012-02-14 12:39:00,Spur Gear
Case 73,Turning & Milling - Machine 4,2012-02-08 07:04:00,Fastener
Case 73,Turning & Milling - Machine 4,2012-02-08 16:34:00,Fastener
Case 73,Turning & Milling - Machine 4,2012-02-08 23:45:00,Fastener
Case 73,Turning & Milling - Machine 4,2012-02-09 02:46:00,Fastener
Case 73,Turning & Milling - Machine 4,2012-02-09 09:09:00,Fastener
Case 73,Turning & Milling - Machine 4,2012-02-09 10:26:00,Fastener
Case 73,Turning & Milling - Machine 4,2012-02-09 16:05:00,Fastener
Case 73,Turning & Milling Q.C.,2012-02-09 11:55:00,Fastener
Case 73,Turning & Milling - Machine 4,2012-02-09 21:36:00,Fastener
Case 73,Turning & Milling - Machine 4,2012-02-09 22:43:00,Fastener
Case 73,Turning & Milling Q.C.,2012-02-10 08:09:00,Fastener
Case 73,Laser Marking - Machine 7,2012-02-15 14:40:00,Fastener
Case 73,Round Grinding - Machine 2,2012-02-16 15:28:00,Fastener
Case 73,Round Grinding - Machine 2,2012-02-16 16:02:00,Fastener
Case 73,Round Grinding - Machine 2,2012-02-16 20:13:00,Fastener
Case 73,Round Grinding - Machine 2,2012-02-16 21:07:00,Fastener
Case 73,Round Grinding - Machine 2,2012-02-16 23:30:00,Fastener
Case 73,Round Grinding - Q.C.,2012-02-17 12:13:00,Fastener
Case 73,Packing,2012-02-19 01:00:00,Fastener
Case 73,Final Inspection Q.C.,2012-02-19 13:58:00,Fastener
Case 74,Packing,2012-01-31 01:00:00,Ballnut
Case 74,Final Inspection Q.C.,2012-01-31 08:40:00,Ballnut
Case 74,Final Inspection Q.C.,2012-01-31 16:26:00,Ballnut
Case 75,Turning & Milling - Machine 8,2012-02-02 10:20:00,Ballnut
Case 75,Turning & Milling - Machine 8,2012-02-02 16:00:00,Ballnut
Case 75,Turning & Milling - Machine 8,2012-02-02 19:38:00,Ballnut
Case 75,Turning & Milling - Machine 8,2012-02-03 00:00:00,Ballnut
Case 75,Turning & Milling - Machine 8,2012-02-03 10:30:00,Ballnut
Case 75,Turning & Milling - Machine 8,2012-02-03 11:30:00,Ballnut
Case 75,Turning & Milling Q.C.,2012-02-05 12:50:00,Ballnut
Case 75,Laser Marking - Machine 7,2012-02-16 11:52:00,Ballnut
Case 75,Lapping - Machine 1,2012-02-16 14:53:00,Ballnut
Case 75,Round Grinding - Machine 12,2012-02-17 08:30:00,Ballnut
Case 75,Round Grinding - Machine 12,2012-02-17 12:30:00,Ballnut
Case 75,Round Grinding - Machine 12,2012-02-19 12:00:00,Ballnut
Case 75,Packing,2012-02-21 01:00:00,Ballnut
Case 75,Final Inspection Q.C.,2012-02-21 10:20:00,Ballnut
Case 76,Round Grinding - Machine 12,2012-02-19 12:30:00,Ballnut
Case 76,Packing,2012-02-21 01:00:00,Ballnut
Case 76,Final Inspection Q.C.,2012-02-21 10:19:00,Ballnut
Case 77,Turning & Milling - Machine 9,2012-01-31 16:01:00,Gauge
Case 77,Turning & Milling - Machine 9,2012-02-01 16:04:00,Gauge
Case 77,Turning & Milling - Machine 9,2012-02-01 23:42:00,Gauge
Case 77,Turning & Milling - Machine 9,2012-02-02 23:40:00,Gauge
Case 77,Turning & Milling - Machine 9,2012-02-05 06:38:00,Gauge
Case 77,Turning & Milling - Machine 9,2012-02-05 17:47:00,Gauge
Case 77,Turning & Milling Q.C.,2012-02-05 12:00:00,Gauge
Case 77,Turning & Milling - Machine 9,2012-02-06 06:39:00,Gauge
Case 77,Turning & Milling - Machine 9,2012-02-06 17:49:00,Gauge
Case 77,Turning & Milling - Machine 9,2012-02-07 06:31:00,Gauge
Case 77,Turning & Milling - Machine 9,2012-02-07 09:21:00,Gauge
Case 77,Turning & Milling - Machine 10,2012-02-07 15:43:00,Gauge
Case 77,Turning & Milling - Machine 10,2012-02-08 00:00:00,Gauge
Case 77,Round Grinding - Machine 3,2012-02-08 01:30:00,Gauge
Case 77,Turning & Milling - Machine 10,2012-02-08 06:30:00,Gauge
Case 77,Round Grinding - Machine 3,2012-02-08 06:00:00,Gauge
Case 77,Turning & Milling - Machine 10,2012-02-08 17:50:00,Gauge
Case 77,Turning & Milling Q.C.,2012-02-08 14:11:00,Gauge
Case 77,Laser Marking - Machine 7,2012-02-08 15:27:00,Gauge
Case 77,Round Grinding - Machine 12,2012-02-08 17:40:00,Gauge
Case 77,Flat Grinding - Machine 11,2012-02-08 16:19:00,Gauge
Case 77,Lapping - Machine 1,2012-02-08 17:34:00,Gauge
Case 77,Flat Grinding - Machine 11,2012-02-08 19:01:00,Gauge
Case 77,Round Grinding - Machine 3,2012-02-08 20:52:00,Gauge
Case 77,Round Grinding - Machine 12,2012-02-08 23:35:00,Gauge
Case 77,Lapping - Machine 1,2012-02-08 20:17:00,Gauge
Case 77,Flat Grinding - Machine 11,2012-02-08 23:34:00,Gauge
Case 77,Lapping - Machine 1,2012-02-08 23:35:00,Gauge
Case 77,Turning & Milling - Machine 10,2012-02-09 06:47:00,Gauge
Case 77,Lapping - Machine 1,2012-02-08 23:56:00,Gauge
Case 77,Round Grinding - Machine 3,2012-02-08 23:40:00,Gauge
Case 77,Turning & Milling - Machine 10,2012-02-09 07:57:00,Gauge
Case 77,Round Grinding - Q.C.,2012-02-09 08:40:00,Gauge
Case 77,Turning & Milling Q.C.,2012-02-09 08:40:00,Gauge
Case 77,Turning - Machine 8,2012-02-09 19:40:00,Gauge
Case 77,Turning & Milling - Machine 10,2012-02-09 10:07:00,Gauge
Case 77,Flat Grinding - Machine 11,2012-02-09 14:08:00,Gauge
Case 77,Round Grinding - Q.C.,2012-02-09 12:50:00,Gauge
Case 77,Turning & Milling Q.C.,2012-02-09 12:50:00,Gauge
Case 77,Round Grinding - Machine 3,2012-02-09 13:28:00,Gauge
Case 77,Round Grinding - Machine 12,2012-02-09 12:27:00,Gauge
Case 77,Turning & Milling Q.C.,2012-02-09 18:05:00,Gauge
Case 77,Round Grinding - Q.C.,2012-02-09 18:00:00,Gauge
Case 77,Round Grinding - Machine 3,2012-02-09 15:50:00,Gauge
Case 77,Round Grinding - Machine 12,2012-02-09 15:49:00,Gauge
Case 77,Lapping - Machine 1,2012-02-10 12:52:00,Gauge
Case 77,Turning & Milling Q.C.,2012-02-09 19:00:00,Gauge
Case 77,Lapping - Machine 1,2012-02-09 23:41:00,Gauge
Case 77,Round Grinding - Machine 12,2012-02-09 23:41:00,Gauge
Case 77,Packing,2012-02-10 01:00:00,Gauge
Case 77,Round Grinding - Q.C.,2012-02-10 08:40:00,Gauge
Case 77,Turning - Machine 8,2012-02-10 09:50:00,Gauge
Case 77,Final Inspection Q.C.,2012-02-10 09:56:00,Gauge
Case 77,Deburring - Manual,2012-02-10 11:05:00,Gauge
Case 77,Turning - Machine 8,2012-02-10 09:53:00,Gauge
Case 77,Lapping - Machine 1,2012-02-10 12:52:00,Gauge
Case 77,Round Grinding - Machine 3,2012-02-12 08:11:00,Gauge
Case 77,Round Grinding - Machine 3,2012-02-12 10:03:00,Gauge
Case 77,Round Grinding - Machine 12,2012-02-12 10:53:00,Gauge
Case 77,Round Grinding - Machine 3,2012-02-12 13:58:00,Gauge
Case 77,Round Grinding - Machine 3,2012-02-12 15:52:00,Gauge
Case 77,Round Grinding - Machine 3,2012-02-12 17:22:00,Gauge
Case 77,Round Grinding - Machine 3,2012-02-13 07:03:00,Gauge
Case 77,Turning - Machine 8,2012-02-13 20:27:00,Gauge
Case 77,Round Grinding - Machine 3,2012-02-13 16:49:00,Gauge
Case 77,Final Inspection Q.C.,2012-02-13 18:00:00,Gauge
Case 77,Round Grinding - Machine 3,2012-02-13 19:33:00,Gauge
Case 77,Round Grinding - Q.C.,2012-02-14 18:02:00,Gauge
Case 77,Turning - Machine 8,2012-02-14 20:31:00,Gauge
Case 77,Round Grinding - Q.C.,2012-02-15 08:40:00,Gauge
Case 77,Round Grinding - Q.C.,2012-02-15 12:50:00,Gauge
Case 77,Deburring - Manual,2012-02-15 15:47:00,Gauge
Case 77,Final Inspection Q.C.,2012-02-15 14:20:00,Gauge
Case 77,Turning - Machine 8,2012-02-15 15:52:00,Gauge
Case 77,Packing,2012-02-16 01:00:00,Gauge
Case 77,Final Inspection Q.C.,2012-02-21 18:02:00,Gauge
Case 77,Turning - Machine 8,2012-02-22 01:15:00,Gauge
Case 77,Deburring - Manual,2012-02-22 01:15:00,Gauge
Case 77,Final Inspection Q.C.,2012-02-22 08:40:00,Gauge
Case 78,Turning & Milling - Machine 5,2012-02-29 21:58:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-02-29 23:44:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-01 06:41:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-01 15:47:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-01 19:20:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-01 23:36:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-02 03:58:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-02 06:26:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-02 12:46:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-03 14:00:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-04 00:57:00,Cable Head
Case 78,Turning & Milling Q.C.,2012-03-04 17:11:00,Cable Head
Case 78,Turning & Milling Q.C.,2012-03-05 12:09:00,Cable Head
Case 78,Turning & Milling Q.C.,2012-03-08 07:27:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-08 15:04:00,Cable Head
Case 78,Laser Marking - Machine 7,2012-03-08 08:50:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-08 20:37:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-08 17:56:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-09 01:47:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-09 06:52:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-09 12:27:00,Cable Head
Case 78,Turning & Milling Q.C.,2012-03-09 12:43:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-10 17:03:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-11 10:55:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-11 06:35:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-11 16:08:00,Cable Head
Case 78,Turning & Milling Q.C.,2012-03-11 09:24:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-11 17:15:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-11 23:40:00,Cable Head
Case 78,Laser Marking - Machine 7,2012-03-12 01:15:00,Cable Head
Case 78,Turning & Milling - Machine 5,2012-03-12 07:00:00,Cable Head
Case 78,Turning & Milling Q.C.,2012-03-12 09:07:00,Cable Head
Case 78,Turning & Milling Q.C.,2012-03-12 09:09:00,Cable Head
Case 78,Turning & Milling Q.C.,2012-03-12 15:46:00,Cable Head
Case 78,Laser Marking - Machine 7,2012-03-12 15:07:00,Cable Head
Case 78,Laser Marking - Machine 7,2012-03-12 15:34:00,Cable Head
Case 78,Turning & Milling Q.C.,2012-03-12 15:53:00,Cable Head
Case 78,Turning & Milling Q.C.,2012-03-14 12:26:00,Cable Head
Case 78,Lapping - Machine 1,2012-03-28 01:15:00,Cable Head
Case 78,Lapping - Machine 1,2012-03-28 17:16:00,Cable Head
Case 78,Round Grinding - Machine 2,2012-03-29 01:08:00,Cable Head
Case 78,Round Grinding - Machine 2,2012-03-29 06:50:00,Cable Head
Case 78,Round Grinding - Machine 2,2012-03-29 10:37:00,Cable Head
Case 78,Lapping - Machine 1,2012-03-29 17:22:00,Cable Head
Case 78,Turning & Milling Q.C.,2012-03-29 15:11:00,Cable Head
Case 78,Turning & Milling Q.C.,2012-03-30 04:28:00,Cable Head
Case 78,Round Grinding - Machine 2,2012-03-30 11:22:00,Cable Head
Case 78,Lapping - Machine 1,2012-03-30 12:46:00,Cable Head
Case 79,Turning & Milling Q.C.,2012-03-12 18:01:00,Bearing
Case 79,Laser Marking - Machine 7,2012-03-13 14:36:00,Bearing
Case 79,Lapping - Machine 1,2012-03-14 01:15:00,Bearing
Case 79,Lapping - Machine 1,2012-03-14 12:44:00,Bearing
Case 79,Final Inspection Q.C.,2012-03-15 15:57:00,Bearing
Case 79,Packing,2012-03-18 01:00:00,Bearing
Case 80,Turning & Milling - Machine 5,2012-03-06 23:51:00,Cable Head
Case 80,Turning & Milling - Machine 5,2012-03-07 06:52:00,Cable Head
Case 80,Turning & Milling Q.C.,2012-03-07 15:38:00,Cable Head
Case 80,Laser Marking - Machine 7,2012-03-07 16:11:00,Cable Head
Case 80,Lapping - Machine 1,2012-03-29 01:15:00,Cable Head
Case 80,Lapping - Machine 1,2012-03-29 14:51:00,Cable Head
Case 80,Round Grinding - Machine 3,2012-03-29 21:09:00,Cable Head
Case 80,Round Grinding - Machine 3,2012-03-30 03:35:00,Cable Head
Case 80,Round Grinding - Machine 3,2012-03-30 06:30:00,Cable Head
Case 80,Round Grinding - Machine 3,2012-03-30 11:23:00,Cable Head
Case 80,Round Grinding - Machine 3,2012-03-31 01:00:00,Cable Head
Case 81,Turning & Milling Q.C.,2012-03-23 12:44:00,Bearing
Case 81,Turning & Milling Q.C.,2012-03-25 17:59:00,Bearing
Case 81,Turning & Milling Q.C.,2012-03-26 16:08:00,Bearing
Case 82,Turning & Milling - Machine 5,2012-03-07 17:05:00,Cable Head
Case 82,Turning & Milling - Machine 5,2012-03-07 17:22:00,Cable Head
Case 82,Turning & Milling - Machine 5,2012-03-07 21:05:00,Cable Head
Case 82,Turning & Milling - Machine 5,2012-03-08 05:30:00,Cable Head
Case 82,Turning & Milling Q.C.,2012-03-09 10:52:00,Cable Head
Case 82,Laser Marking - Machine 7,2012-03-11 09:37:00,Cable Head
Case 82,Grinding Rework,2012-03-22 15:43:00,Cable Head
Case 82,Lapping - Machine 1,2012-03-23 11:35:00,Cable Head
Case 82,Lapping - Machine 1,2012-03-25 09:03:00,Cable Head
Case 82,Round Grinding - Machine 2,2012-03-25 14:01:00,Cable Head
Case 82,Round Grinding - Machine 2,2012-03-25 17:41:00,Cable Head
Case 82,Round Grinding - Machine 2,2012-03-26 04:19:00,Cable Head
Case 83,Turning & Milling - Machine 5,2012-03-13 01:15:00,Housing
Case 83,Turning & Milling - Machine 5,2012-03-20 17:56:00,Housing
Case 83,Turning & Milling - Machine 5,2012-03-21 00:12:00,Housing
Case 83,Turning & Milling - Machine 5,2012-03-21 06:32:00,Housing
Case 83,Turning & Milling - Machine 5,2012-03-21 10:10:00,Housing
Case 83,Turning & Milling Q.C.,2012-03-21 08:30:00,Housing
Case 83,Turning & Milling - Machine 5,2012-03-21 15:58:00,Housing
Case 83,Turning & Milling - Machine 5,2012-03-21 21:30:00,Housing
Case 83,Turning & Milling Q.C.,2012-03-22 16:30:00,Housing
Case 83,Lapping - Machine 1,2012-03-25 01:15:00,Housing
Case 83,Laser Marking - Machine 7,2012-03-25 10:41:00,Housing
Case 83,Flat Grinding - Machine 11,2012-03-25 12:54:00,Housing
Case 83,Lapping - Machine 1,2012-03-25 15:19:00,Housing
Case 83,Flat Grinding - Machine 11,2012-03-25 15:41:00,Housing
Case 83,Lapping - Machine 1,2012-03-25 16:10:00,Housing
Case 84,Turning & Milling - Machine 8,2012-02-23 16:48:00,Piston
Case 84,Turning & Milling - Machine 8,2012-02-23 17:52:00,Piston
Case 84,Turning & Milling - Machine 8,2012-02-24 07:39:00,Piston
Case 84,Turning & Milling - Machine 8,2012-02-24 07:55:00,Piston
Case 84,Turning & Milling - Machine 8,2012-02-24 13:06:00,Piston
Case 84,Turning & Milling Q.C.,2012-02-26 10:33:00,Piston
Case 84,Turning & Milling - Machine 8,2012-02-26 14:52:00,Piston
Case 84,Turning & Milling Q.C.,2012-02-26 14:58:00,Piston
Case 84,Laser Marking - Machine 7,2012-02-26 17:31:00,Piston
Case 84,Flat Grinding - Machine 11,2012-02-29 10:49:00,Piston
Case 84,Round Grinding - Manual,2012-03-01 18:44:00,Piston
Case 84,Round Grinding - Manual,2012-03-01 23:21:00,Piston
Case 84,Final Inspection Q.C.,2012-03-04 17:55:00,Piston
Case 84,Packing,2012-03-05 01:00:00,Piston
Case 84,Final Inspection Q.C.,2012-03-05 09:30:00,Piston
Case 84,Final Inspection Q.C.,2012-03-06 13:34:00,Piston
Case 84,Final Inspection Q.C.,2012-03-06 15:26:00,Piston
Case 84,Grinding Rework - Machine 27,2012-03-06 18:05:00,Piston
Case 84,Packing,2012-03-07 01:00:00,Piston
Case 84,Packing,2012-03-07 01:00:00,Piston
Case 84,Final Inspection Q.C.,2012-03-07 09:20:00,Piston
Case 85,Turning & Milling - Machine 6,2012-03-21 16:57:00,Ballnut
Case 85,Turning & Milling - Machine 6,2012-03-21 18:00:00,Ballnut
Case 85,Turning & Milling - Machine 6,2012-03-22 00:31:00,Ballnut
Case 85,Turning & Milling - Machine 6,2012-03-22 01:15:00,Ballnut
Case 85,Turning & Milling - Machine 6,2012-03-22 03:08:00,Ballnut
Case 85,Turning & Milling Q.C.,2012-03-22 07:34:00,Ballnut
Case 86,Turning & Milling - Machine 6,2012-03-25 06:44:00,Ballnut
Case 86,Turning & Milling - Machine 6,2012-03-25 15:58:00,Ballnut
Case 86,Turning & Milling - Machine 6,2012-03-25 17:54:00,Ballnut
Case 86,Turning & Milling - Machine 6,2012-03-26 06:38:00,Ballnut
Case 86,Turning & Milling - Machine 6,2012-03-26 08:01:00,Ballnut
Case 86,Turning & Milling - Machine 6,2012-03-26 08:38:00,Ballnut
Case 86,Turning & Milling Q.C.,2012-03-26 16:40:00,Ballnut
Case 86,Turning & Milling Q.C.,2012-03-27 12:47:00,Ballnut
Case 87,Turning & Milling - Machine 4,2012-02-12 17:55:00,Adapter
Case 87,Turning & Milling - Machine 4,2012-02-13 01:06:00,Adapter
Case 87,Turning & Milling - Machine 4,2012-02-13 06:52:00,Adapter
Case 87,Turning & Milling Q.C.,2012-02-13 08:01:00,Adapter
Case 87,Turning & Milling - Machine 4,2012-02-13 17:12:00,Adapter
Case 87,Turning & Milling - Machine 4,2012-02-13 20:00:00,Adapter
Case 87,Turning & Milling - Machine 4,2012-02-13 23:44:00,Adapter
Case 87,Turning & Milling - Machine 4,2012-02-14 06:41:00,Adapter
Case 87,Turning & Milling Q.C.,2012-02-14 07:46:00,Adapter
Case 87,Turning & Milling - Machine 4,2012-02-14 17:46:00,Adapter
Case 87,Turning & Milling - Machine 4,2012-02-14 19:52:00,Adapter
Case 87,Turning & Milling - Machine 4,2012-02-15 06:42:00,Adapter
Case 87,Turning & Milling - Machine 4,2012-02-15 17:49:00,Adapter
Case 87,Turning & Milling Q.C.,2012-02-15 07:26:00,Adapter
Case 87,Turning & Milling - Machine 4,2012-02-15 19:51:00,Adapter
Case 87,Turning & Milling - Machine 4,2012-02-15 23:36:00,Adapter
Case 87,Turning & Milling - Machine 4,2012-02-16 06:39:00,Adapter
Case 87,Turning & Milling - Machine 4,2012-02-16 08:36:00,Adapter
Case 87,Turning & Milling - Machine 4,2012-02-16 16:06:00,Adapter
Case 87,Turning & Milling - Machine 4,2012-02-17 06:51:00,Adapter
Case 87,Turning & Milling - Machine 4,2012-02-17 11:21:00,Adapter
Case 87,Turning & Milling Q.C.,2012-02-17 07:35:00,Adapter
